quartet_key,metric_version,source_version,source_hash,observed_nodes,observed_pairs,positive_pairs,strongest_edge,median_edge,disconnected
american_east_cities__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,3,0,0.0,0.0,1
american_east_cities__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
american_east_cities__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,0,0,0,0.0,0.0,0
american_legends__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,0,0,0.0,0.0,0
american_legends__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,0,0,0.0,0.0,0
american_west_cities__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,1,0.01149,0.0,0
american_west_cities__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
american_west_cities__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
american_west_cities__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,0,0,0.0,0.0,0
american_west_cities__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,0,0,0.0,0.0,0
american_west_cities__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,0,0,0,0.0,0.0,0
american_west_cities__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,3,0,0.0,0.0,1
american_west_cities__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,0,0,0,0.0,0.0,0
american_west_cities__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,0,0,0.0,0.0,0
american_west_cities__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
american_west_cities__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,0,0,0.0,0.0,0
american_west_cities__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
american_west_cities__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,3,0,0.0,0.0,1
amphibians_and_bugs__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,1,0.46674,0.0,0
amphibians_and_bugs__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,3,0.19407,0.00505,0
amusement_park__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,1,0.03117,0.0,0
amusement_park__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
amusement_park__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,0,0,0.0,0.0,0
amusement_park__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
amusement_park__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
amusement_park__14,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
amusement_park__15,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,1,0.12479,0.0,0
amusement_park__16,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,3,0,0.0,0.0,1
amusement_park__17,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
amusement_park__18,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
amusement_park__19,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,0,0,0.0,0.0,0
amusement_park__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
amusement_park__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,3,0,0.0,0.0,1
amusement_park__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,5,0,0.0,0.0,1
amusement_park__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,3,0,0.0,0.0,1
amusement_park__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,3,0,0.0,0.0,1
amusement_park__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
amusement_park__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
amusement_park__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,5,0,0.0,0.0,1
ancient_civilizations__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
ancient_civilizations__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,0,0,0.0,0.0,0
ancient_civilizations__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,3,0,0.0,0.0,1
ancient_civilizations__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
ancient_civilizations__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,3,0,0.0,0.0,1
ancient_civilizations__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
ancient_civilizations__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,3,0,0.0,0.0,1
ancient_civilizations__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,3,0,0.0,0.0,1
ancient_civilizations__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,0,0,0.0,0.0,0
ancient_civilizations__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,3,0,0.0,0.0,1
ancient_civilizations__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,0,0,0.0,0.0,0
ancient_civilizations__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,3,0,0.0,0.0,1
ancient_civilizations__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,3,0,0.0,0.0,1
ancient_greece_ideas__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
ancient_wonders__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,3,0,0.0,0.0,1
ancient_wonders__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,0,0,0.0,0.0,0
ancient_wonders__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,0,0,0.0,0.0,0
animal_actions__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_actions__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
animal_actions__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
animal_actions__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_actions__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_actions__14,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
animal_actions__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_actions__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
animal_actions__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
animal_actions__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_actions__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
animal_actions__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,1,0.03683,0.0,0
animal_actions__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,5,0,0.0,0.0,1
animal_actions__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.0255,0.0,0
animal_babies__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_babies__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_babies__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.06052,0.0,0
animal_babies__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_babies__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,5,0,0.0,0.0,1
animal_babies__14,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_babies__15,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_babies__16,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.08447,0.0,0
animal_babies__17,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,5,0,0.0,0.0,1
animal_babies__18,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.01362,0.0,0
animal_babies__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_babies__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.02725,0.0,0
animal_babies__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_babies__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_babies__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_babies__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_babies__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_babies__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_body_parts__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_body_parts__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_body_parts__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
animal_body_parts__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
animal_body_parts__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.01441,0.0,0
animal_body_parts__14,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,1,0.05273,0.0,0
animal_body_parts__15,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_body_parts__16,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
animal_body_parts__17,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.07181,0.0,0
animal_body_parts__18,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.01316,0.0,0
animal_body_parts__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
animal_body_parts__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.01058,0.0,0
animal_body_parts__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_body_parts__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
animal_body_parts__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.02887,0.0,0
animal_body_parts__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
animal_body_parts__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_body_parts__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_classes__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_coverings__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.02387,0.0,0
animal_coverings__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.18872,0.0,0
animal_coverings__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.04855,0.0,0
animal_coverings__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.02062,0.0,0
animal_coverings__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.11856,0.0,0
animal_coverings__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_coverings__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.21392,0.0,0
animal_coverings__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.0203,0.0,0
animal_coverings__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_groups__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_groups__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_groups__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,3,0.06471,0.00562,0
animal_groups__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
animal_groups__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
animal_groups__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_groups__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_groups__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_groups__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
animal_groups__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,1,0.0155,0.0,0
animal_groups__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_groups__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_groups__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_homes__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_homes__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_homes__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.08929,0.0,0
animal_homes__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.01299,0.0,0
animal_homes__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_homes__14,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
animal_homes__15,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,5,0,0.0,0.0,1
animal_homes__16,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
animal_homes__17,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_homes__18,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.01983,0.0,0
animal_homes__19,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.01067,0.0,0
animal_homes__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_homes__20,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
animal_homes__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_homes__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.02597,0.0,0
animal_homes__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.07273,0.0,0
animal_homes__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_homes__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.03562,0.0,0
animal_homes__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_homes__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_names_male_female__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.15149,0.0,0
animal_names_male_female__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.22146,0.0,0
animal_names_male_female__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,1,0.06612,0.0,0
animal_names_male_female__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_names_male_female__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_names_male_female__14,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_names_male_female__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
animal_names_male_female__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_names_male_female__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_names_male_female__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_names_male_female__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_names_male_female__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
animal_names_male_female__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.08013,0.0,0
animal_names_male_female__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
animal_sounds__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_sounds__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.02068,0.0,0
animal_sounds__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
animal_sounds__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_sounds__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.08382,0.0,0
animal_sounds__14,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.13659,0.0,0
animal_sounds__15,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_sounds__16,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_sounds__17,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_sounds__18,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_sounds__19,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_sounds__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
animal_sounds__20,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_sounds__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_sounds__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,1,0.02419,0.0,0
animal_sounds__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,5,1,0.05208,0.0,0
animal_sounds__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,1,0.01538,0.0,0
animal_sounds__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_sounds__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_sounds__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_tracks_and_signs__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_tracks_and_signs__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.02552,0.0,0
animal_tracks_and_signs__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,1,0.03342,0.0,0
animal_tracks_and_signs__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.27889,0.0,0
animal_tracks_and_signs__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,1,0.01828,0.0,0
animal_tracks_and_signs__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_tracks_and_signs__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
animal_tracks_and_signs__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,1,0.07161,0.0,0
animal_tracks_and_signs__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.06133,0.0,0
animal_tracks_and_signs__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.016,0.0,0
animal_tracks_and_signs__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_tracks_and_signs__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_tracks_and_signs__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_verbs__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.01546,0.0,0
animal_verbs__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.18703,0.0,0
animal_verbs__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.04132,0.0,0
animal_verbs__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_verbs__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
animal_verbs__14,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.07834,0.0,0
animal_verbs__15,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
animal_verbs__16,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_verbs__17,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
animal_verbs__18,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
animal_verbs__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_verbs__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.02764,0.0,0
animal_verbs__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_verbs__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_verbs__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_verbs__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animal_verbs__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
animal_verbs__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animals_with_shells__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.12404,0.0,0
animals_with_shells__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.17631,0.0,0
animals_with_shells__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
animals_with_shells__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
animals_with_shells__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
animals_with_shells__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.35543,0.0,0
animals_with_shells__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
animals_with_shells__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.16546,0.0,0
animals_with_shells__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.02439,0.0,0
animals_with_shells__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,1,0.03495,0.0,0
animals_with_shells__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.01626,0.0,0
animals_with_shells__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,5,0,0.0,0.0,1
